EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
010545631,OVERCOMERS CHRISTIANS FELLOWSHIP,% HERBERT C LITTLEFIELD,290 SWAN LAKE AVE,BELFAST,ME,04915-7033,0000,03,3,1700,200209,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010545734,AUGUSTA FOOD BANK,% ST MARKS CHURCH,161 MOUNT VERNON AVE,AUGUSTA,ME,04330-4230,0000,03,3,1000,200307,1,15,000000000,1,01,202312,6,6,01,0,12,1555554,2336956,2302198,K31,
010545805,BELFAST GARDEN CLUB,% CHARLES LEWIS-LANONICA,PO BOX 502,BELFAST,ME,04915-0502,0000,03,3,2000,200305,1,16,000000000,5,01,202412,0,0,02,0,12,0,0,0,C42,
010545822,CHILDREN FAMILIES AND COMMUNITIES,,PO BOX 540,ELLSWORTH,ME,04605-0540,0000,03,3,1000,200202,1,16,000000000,1,01,202312,3,3,02,0,12,53204,38246,38246,E99,CENTER FOR LEARNING AND GROWING
010545846,AUGUSTA ROTARY FOUNDATION INC,% CHRISTINE DEVINE,PO BOX 118,AUGUSTA,ME,04332-0118,0000,03,3,1000,200110,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,S80,
010545944,COLLEGE GUILD,% JULIE ZIMMERMAN,PO BOX 696,BRUNSWICK,ME,04011-0696,0000,03,3,1200,200110,1,15,000000000,1,01,202312,4,4,01,0,12,299591,123081,123081,B60,MARY G MALIA
010545995,EXETER HISTORICAL SOCIETY,% SAMANTHA J GUDROE,PO BOX 59,EXETER,ME,04435-0059,0000,03,3,2000,202308,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A82,
010546014,MAINE SERVICE CENTERS COALITION,% EDWARD BARRETT,60 COMMUNITY DR,AUGUSTA,ME,04330-8603,0000,06,3,2000,200205,2,00,000000000,1,01,202412,3,3,02,0,12,32986,42512,42512,S41,
010546073,CAPITAL AREA YOUTH SOFTBALL ASSOCIATION,% DONALD F SPROUL,PO BOX 4645,AUGUSTA,ME,04330-1645,0000,03,3,1000,200203,1,16,000000000,1,01,202412,2,3,01,0,12,19112,88485,88485,N63,
010546133,NARRAGANSETT NUMBER ONE FOUNDATION,% MCCANDLESS EPSTEIN & ODONOVAN LLP,PO BOX 779,BAR MILLS,ME,04004-0779,0000,03,3,1000,200112,1,04,000000000,1,01,202406,7,6,00,1,06,5422988,2467197,,T22,
010546160,REDCO FOUNDATION INC,% BAKER NEWMAN & NOYES,PO BOX 5,PORTLAND,ME,04112-0005,0000,03,3,1000,200203,1,04,000000000,1,01,202410,7,6,00,1,10,5798370,1725082,,T22,
010546251,CHURCH OF THE HOLY LIGHT INC,% REV THOMAS VENTURA,173 CEDAR ST,BELFAST,ME,04915-6127,0000,03,3,7000,200203,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010546258,CENTRAL MAINE GROWTH COUNCIL,,50 ELM ST,WATERVILLE,ME,04901-6015,0000,06,3,1000,200401,2,00,000000000,1,01,202406,6,6,01,0,06,1376024,1757630,1757630,S30,
010546293,MAINE GIS USERS ASSOCIATION,% TREASURER,190 US ROUTE 1 PMB 243,FALMOUTH,ME,04105-1313,0000,03,3,1280,202409,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,U03,
010546309,ASSOCIATION OF HOMESCHOOLERS OF MAINE,% EDWARD GREEN,PO BOX 159,CAMDEN,ME,04843-0159,0000,03,3,2000,200204,1,16,000000000,1,01,202312,3,3,01,0,12,28863,95944,64469,B99,
010546327,SEBASTICOOK FAMILY DOCTORS,% LINMARIE/MALLORY,118 MOOSEHEAD TRAIL,NEWPORT,ME,04953-4055,0000,03,3,1000,200305,1,16,000000000,1,01,202309,7,7,01,0,09,8111071,8644467,8644467,E30,
010546382,SOMES POND CENTER,% COPLON ASSOCIATES,PO BOX 115,HULLS COVE,ME,04644-0115,0000,03,3,1000,200202,1,04,000000000,1,01,202312,6,3,00,1,12,1148704,31286,,B70,
010546401,AMVETS,% HARRY J STICKNEY,25 BERRY ROAD,READFIELD,ME,04355-0000,0838,19,9,1000,194505,1,00,907000000,5,01,202308,0,0,02,0,08,0,0,0,,2001-ME
010546434,TEMPLE OF THE FEMININE DIVINE,,31 CENTRAL ST STE 203 # 205,BANGOR,ME,04401-5115,0000,03,3,7120,200611,1,10,000000000,1,01,,0,0,06,0,12,,,,X212,
010546456,GREEN HORIZON FOUNDATION,% JOHN RENSENBRINK,PO BOX 2029,PRINCETON,NJ,08543-2029,0000,03,3,2000,200204,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,C01,
010546460,AMERICAN NURSES ASSOCIATION-MAINE,% TAMI WHITFIELD,PO BOX 647,KENNEBUNK,ME,04043-0647,0000,03,3,2000,200201,1,16,000000000,1,01,202312,3,3,01,0,12,90134,75063,75063,B60,
010546527,C341 NORTHERN MAINE ONC NURSES,% PATRICIA A MANNING,8 SUNSET AVE,HAMPDEN,ME,04444-1617,3187,06,9,2000,198109,2,00,161123000,5,01,,0,0,02,0,12,,,,G03,
010546595,GREATER FREEPORT COMMUNITY CHORUS,% SCOTT MILLER,PO BOX 51,FREEPORT,ME,04032-0051,0000,03,3,1200,200407,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,A68,
010546607,BAKERY PHOTOGRAPHIC COLLECTIVE,,630 FOREST AVE,PORTLAND,ME,04101-1548,0000,03,3,1200,201704,1,16,000000000,1,01,202312,3,3,01,0,12,71033,67775,67775,A40,
010546624,FREE INDEED,% BILL IRWIN,458 N SEDGWICK RD,SEDGWICK,ME,04676-3207,0000,03,3,2000,200301,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,E40,
010546625,H B EMERY PTO,% SANDRA L CHICK,908 CAPE RD,LIMINGTON,ME,04049-3907,0000,03,3,1230,201610,1,15,000000000,5,01,202312,0,0,02,0,12,0,0,0,B94,
010546648,MID-COAST WRESTLING CLUB,% AARON HENDERSON,6 HALL AVE,CAMDEN,ME,04843-2106,0000,03,3,1200,201408,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N60,
010546698,MOOSABEC AMBULANCE SERVICE,% RENEE GRAY,PO BOX 164,JONESPORT,ME,04649-0164,0000,03,3,1000,200204,1,16,000000000,1,01,202312,4,4,01,0,12,391808,257655,257655,E62,
010546751,FRIENDS OF WATERBORO PUBLIC LIBRARY,% JOHN T SEERY,187 MAIN ST,E WATERBORO,ME,04030-5201,0000,03,3,1200,200506,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,B117,
010546996,HARTLAND HISTORICAL SOCIETY,% NATHANIEL C FOSS JR,83 ELM ST,HARTLAND,ME,04943-0000,0000,03,3,2000,200310,1,16,000000000,2,01,202410,3,2,02,0,10,39767,21164,21164,A80,
010547006,ASHLAND CARE GIVERS ASSOCIATION,% VIRGINIA S PINKHAM,35 WALKER ST,ASHLAND,ME,04732-3429,0000,03,3,1000,200204,1,16,000000000,1,01,202309,4,4,01,0,09,325117,336609,336609,L22,
010547026,NEW ENGLAND PREPARATORY SCHOOL ATHLETIC COUNCIL,,10 TECHNOLOGY DR SUITE 40 147,HUDSON,MA,01749-2791,0000,03,3,1000,201408,1,16,000000000,1,01,202306,3,4,01,0,06,90474,467395,462462,B99,
010547055,MAINE COMMUNITY ACTION ASSOCIATION,% FENWICK FOWLER WMCA,240 BATES ST,LEWISTON,ME,04240-7330,0000,03,3,1200,200204,1,16,000000000,1,01,202309,4,6,01,0,09,296694,2164610,2164610,P03,
010547221,PINE TREE ROD & GUN CLUB CHARITABLE FOUNDATION,% JEFFREY PIERCE,8 HOLLISTER POINT,RAYMOND,ME,04071-0000,0000,03,3,1000,200212,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,O50,
010547242,PHI KAPPA SIGMA FRATERNITY GRAND CHAPTER,% SCOTT MORELLI,PO BOX 3093,PORTLAND,ME,04104-3093,0271,07,9,1000,194012,2,00,036000000,5,01,202410,0,0,02,0,10,0,0,0,,PHI KAPPA SIGMA FRATERNITY
010547244,FRIENDS OF BROWN MEMORIAL LIBRARY,,129 GOODRICH RD,CLINTON,ME,04927-3505,0000,03,3,1200,200310,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,B70,
010547259,HOPE LUTHERAN CHURCH,% REBECCA REEVE,357 COLIN RD,BANGOR,ME,04401-0000,1709,03,9,7000,194107,1,10,001029000,5,01,,0,0,06,0,12,,,,,
010547297,NEW SCHOOL,% ANTHONY N MOORE,38 YORK ST,KENNEBUNK,ME,04043-7160,0000,03,3,2100,200209,1,11,000000000,1,01,202306,5,5,01,0,06,685763,715891,631394,B25,
010547336,NORTHERN LIGHTHOUSE INC,% MELVIN G GUIGGEY,172 ACADEMY ST,PRESQUE ISLE,ME,04769-3165,0000,03,3,1500,200203,1,15,000000000,1,01,202312,6,6,01,0,12,1846368,3734897,3734897,P32,
010547392,KENNEBUNK SAVINGS BANK FOUNDATION,% THOMAS J ZUKE,PO BOX 28,KENNEBUNK,ME,04043-0028,0000,03,3,1000,200203,1,04,000000000,1,01,202312,6,6,00,1,12,4257399,1198682,,T22,
010547402,MIDCOAST CHRISTIAN BOOK & GIFT INC,% GEORGE KRISE,488 MAIN ST,ROCKLAND,ME,04841-3343,0000,03,3,7000,200308,1,10,000000000,1,01,,1,3,06,0,12,,,,X21,
010547406,BOOTHBAY REGION FOOD PANTRY,% DOREEN C DUN,PO BOX 63,EAST BOOTHBAY,ME,04544-0063,0000,03,3,1000,201009,1,15,000000000,1,01,202312,4,4,01,0,12,294786,193294,193294,P20,
010547589,LA LECHE LEAGUE INTERNATIONAL INC,% MELANIE KOLLMAN,30 WINTER ST,BANGOR,ME,04401-4718,3130,03,9,2100,197902,1,16,059120000,5,01,202403,0,0,02,0,03,0,0,0,,LLL GREATER BANGOR
010547612,MAINE COUNCIL ON PROBLEM GAMBLING,,PO BOX 128,SEARSPORT,ME,04974-0128,0000,03,3,1000,201407,1,15,000000000,1,01,202306,0,0,02,0,06,0,0,0,W01,
010547646,ST ALBANS HISTORICAL SOCIETY,% JOSEPH MADIGAN,7 WATER ST,SAINT ALBANS,ME,04971-7003,0000,03,3,1000,202406,1,04,000000000,1,25,202312,1,1,00,1,12,4622,1003,,A70,
010547769,BOOTHBAY REGION COMMUNITY TELEVISION,,261 TOWNSEND AVE,BOOTHBAY HBR,ME,04538-1847,0000,03,3,1200,202212,1,15,000000000,1,01,202212,3,3,01,0,12,86778,75675,75675,A32,
010547850,SOUTHERN SUDAN CHRISTIAN MISSION CHURCH,% REV MICHAEL T GATKEK,515 WOODFORD ST,PORTLAND,ME,04103-2439,1588,03,9,7000,196307,1,10,001000000,5,01,,0,0,06,0,12,,,,,
010548247,BOSTON CHURCH FOR MISSION KMC,% INN KYONG CHUNG,30 GORDON ST,ALLSTON,MA,02134-1924,0000,03,3,7100,200310,1,10,000000000,1,01,,1,3,06,0,12,,,,X21,
010548602,SHEPHERDS WALK FOUNDATION INC,% L WOLLIN,C/O L WOLLIN 124 PROSPECT ST,RIDGEWOOD,NJ,07450-0000,0000,03,3,2000,200207,1,03,000000000,1,01,202312,5,2,00,1,12,668254,15226,,A51,
010548911,TSUNIS FAMILY FOUNDATION INC,% JOHN C TSUNIS,2929 EXPRESSWAY DRIVE NORTH 103,ISLANDIA,NY,11749-5302,0000,03,3,1000,200211,1,04,000000000,1,01,202312,4,1,00,1,12,217617,7049,,T22,
010549394,FRIENDSHIP FAMILY WORSHIP CENTER INC,,PO BOX 781,MAYS LANDING,NJ,08330-0781,0000,03,3,7000,200202,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,THEODORA ROBINSON
010549413,ASSOCIATION FOR THE DEVELOPMENT OF LAZILE INC,% SEVERE JACQUET,4344 WASHINGTON STREET,ROSLINDALE,MA,02131-3484,0000,03,3,2000,200404,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,W12,
010549440,SOUTHWESTERN NY COUNCIL OF HIGHER DEGREES,% CHARLES FAGGIANO,57 STONECLIFF DR,ROCHESTER,NY,14616-3309,0002,08,9,1000,194005,2,00,036030382,1,01,202404,0,0,02,0,04,0,0,0,,
010550737,AMERICAN AMATEUR SAMBO FEDERATION INC,% J KOGAN,3111 OCEAN PKWY APT 7C,BROOKLYN,NY,11235-8441,0000,03,3,1000,200608,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N70,
010551094,ADVOCATING FOR CHANGE,% CASSANDRA EDWARDS,6 SPRING VALLEY COMMONS RD,SPRING VALLEY,NY,10977-4275,0000,03,3,1000,201407,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P99,
010551166,IMMANUEL CHRISTIAN FELLOWSHIP,% REV JACOB T CHERIAN,562 WINGATE DR,EAST MEADOW,NY,11554-5424,0000,03,3,7000,200210,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010551182,CENTER HEART INC,% PATRICIA W HESS,156 PHILIP DR,PRINCETON,NJ,08540-5423,0000,03,3,7200,200410,1,10,000000000,1,01,,0,0,06,0,12,,,,,
010552165,NEW CITY GATEWAY COMMUNITY INC,% STEVE ALEONG,8 ZOAR AVE,ALBANY,NY,12209-1424,0000,03,3,7000,200207,1,10,000000000,1,01,,4,3,06,0,12,,,,X21,
010552945,HEARTFELT RESOURCES INC,% CHRISTINE ELLIS,306 W MORRIS AVE APT 4,LINDEN,NJ,07036-4377,0000,03,3,1250,202409,1,16,000000000,1,01,,0,0,02,0,07,,,,S01,
010553351,DANCING TIDES FOUNDATION INC,% JEFF WILKINS,1475 FRANKLIN AVE,GARDEN CITY,NY,11530-1662,0000,03,3,1000,200209,1,04,000000000,1,01,202312,8,7,00,1,12,17597101,5115497,,T22,ARNELL NATHAN E TTEE
010553426,INTERAGENCY COUNCIL GLEN COVE LTD,% CAROLYN WILSON,PO BOX 532,GLEN COVE,NY,11542-0532,0000,03,3,1000,200305,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P99,
010553431,AMERICAN FRIENDS OF YESHIVAT HESDDER SDEROT INC,% SAML S ADELSBERG & CO,49 DAKOTA ST,PASSAIC,NJ,07055-3331,0000,03,3,1000,200204,1,15,000000000,1,01,202307,5,6,01,0,07,830966,1023044,1023044,T30,
010553441,COMUNIDADE EVANGELICA VIDA PLENA,,330 126TH ST 2ND FLR,COLLEGE POINT,NY,11356-1230,1419,03,9,7000,195806,1,10,001000000,5,01,,0,0,06,0,12,,,,,
010553872,WESTBROOK COMMUNITY FOOD & RESOURCE CENTER,% SARAH LUNDIN,426 BRIDGE ST,WESTBROOK,ME,04092-3189,0000,03,3,1000,200408,1,15,000000000,1,01,202312,3,3,02,0,12,88487,32682,32682,K31,
010553887,MIKAIL R RUSSO MORE OPPORTUNITIES FOR YOUTH ATHLETIC FOUNDATION,% CAROLYN RUSSO,50 BULL HILL RD,HOPE,ME,04847-3031,0000,03,3,1000,200203,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N126,MONEY ATHLETIC FOUNDATION
010554061,MOUNT EPHRAIM SENIOR HOUSING INITIATIVE INC,% LIBERTY VIEW,587 HADDON AVE,COLLINGSWOOD,NJ,08108-1445,0000,03,3,1000,200205,1,16,000000000,1,01,202406,6,5,01,0,06,3965391,651812,651812,L22,
010555145,PENTECOSTAL CHURCH GOD IS REAL,,166 E 119TH ST APT 4B,NEW YORK,NY,10035-4032,0000,03,3,7000,200212,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,PENTELCOSTAL CHURCH
010556235,NEUHAUSER FAMILY FOUNDATION INC,% BERLACK ISRAELS AND LIBERMAN LLP,55 S PARKER DR,MONSEY,NY,10952-1512,0000,03,3,1000,200202,1,04,000000000,1,01,202312,6,6,00,1,12,2363616,2341440,,T90,
010556446,QUINCY ASIAN RESOURCES INC,,1509 HANCOCK ST STE 209,QUINCY,MA,02169-5242,0000,03,3,1000,200211,1,15,000000000,1,01,202406,6,6,01,0,06,2902952,4383751,4062832,P80,
010556504,ONEIDA CITY SCHOOL DISTRICT FOUNDATION INC,% MICHAEL KALLET,317 MAIN ST,ONEIDA,NY,13421-2144,0000,03,3,2000,200206,1,16,000000000,1,01,202406,4,3,02,0,06,154759,27651,23745,T30,
010556535,COOLIDGE CORNER COMMUNITY CHORUS,% CRISPIN B WEINBERG,25 BEALS ST,BROOKLINE,MA,02446-6010,0000,03,3,1200,200404,1,16,000000000,1,01,202407,0,0,02,0,07,0,0,0,A68,
010556614,NEW ENGLAND CLUB BASEBALL ASSOCIATION,% STEVE PINNER,16 HOWE ST,HUDSON,MA,01749-1529,0000,03,3,1200,201408,1,15,000000000,1,01,202308,0,0,02,0,08,0,0,0,N63,
010556730,LABOR ARTS INC,% EVELYN J RICH,25 BROADWAY 7TH FL,NEW YORK,NY,10004-1010,0000,03,3,1000,200211,1,15,000000000,1,01,202312,4,3,02,0,12,103661,41019,41019,B99,
010557105,HOLY RENAISSANCE MINISTRIES,% KAWANA CARR,39 KLINE RD,HILLSBOROUGH,NJ,08844-4572,0000,03,3,7000,200207,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010557632,FRIENDS OF ASHA USA INC,% LOUANNE HEMPTON,15 NOTRE DAME AVE,CAMBRIDGE,MA,02140-2505,0000,03,3,1000,200303,1,15,000000000,1,01,202312,4,4,01,0,12,237027,428753,426067,E127,ASHA USA
010558111,EPPING VOLUNTEER FIRE ASSOCIATION,% JOANNE CHAMPNEY,PO BOX 204,COLUMBIA FLS,ME,04623-0204,0000,03,3,1600,200207,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,M24,
010558214,LAND CONSERVANCY INC,,27 HORSENECK ROAD 3RD FL,FAIRFIELD,NJ,07004-2487,0000,03,3,1000,200309,1,04,000000000,1,01,202312,4,1,00,1,12,418939,1,,C340,
010558737,BATTEN KILL WATERSHED ALLIANCE INC,,PO BOX 734,ARLINGTON,VT,05250-0734,0000,03,3,2100,200209,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A80,
010558856,LUBAVITCH CHABAD OF WESTBOROUGH INC,% MICHAEL GREEN,54 SOUTH ST,WESTBOROUGH,MA,01581-1629,0000,03,3,7120,200210,1,10,000000000,1,01,202112,5,5,06,0,12,536652,721115,719684,X30,
010558975,MUSTARD SEED MINISTRIES,% JEAN HUBSCH,PO BOX 73,TYRONE,NY,14887-0073,0000,03,3,1000,200211,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X99,
010559208,BRAINTREE COMMUNITY ACCESS AND MEDIA INC,,PO BOX 850271,BRAINTREE,MA,02185-0271,0000,03,3,2000,200407,1,04,000000000,1,01,202312,6,5,00,1,12,1758206,808135,,A32,
010559558,HUMAN GROWTH FOUNDATION,% ROSENBERG MICHAEL,821 CENTRAL AVE,WOODMERE,NY,11598-2640,0000,03,3,1000,200302,1,04,000000000,2,01,202312,4,4,00,1,12,364707,104876,,T22,
010559869,EASTERN MASSACHUSETTS HOCKEY INC,,5 GEORGE AVE,WOBURN,MA,01801-2704,0000,03,3,1000,200410,2,16,000000000,1,01,202312,4,4,01,0,12,238621,433289,388653,N70,
010560186,AMERICAN COLLEGE OF HEALTHCARE EXECUTIVES,,334 KNIGHT ST UNIT 1210,WARWICK,RI,02886-5807,4330,06,9,2000,198310,2,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,S41,ACHE RHODE ISLAND CHAPTER
010560590,INNER ASIAN CONSERVATION INC,% YSL & ASSOCIATES,CO YSL AND ASSO 11 BROADWAY 700,NEW YORK,NY,10004-0000,0000,03,3,2000,200204,1,04,000000000,1,01,202401,3,1,00,3,01,30340,44,,C99,
010561098,TEHILLA TABERNACLE MINISTRY,% ADAM ALEXANDER,73 VALENTINE ST,WESTBROOK,ME,04092-3392,0000,03,3,7000,200409,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010561195,FINGER LAKES BRONZE INC,% KATHY COURTNEY,110 MAPLE CT,NEWARK,NY,14513-1701,0000,03,3,1000,200203,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A68,
010561381,LYNCH FAM CHARITABLE FOUNDATION,% WILLIAM STEELE & ASSOCIATES,2 WATCHTOWER RD,HOPKINTON,NH,03229-2819,0000,03,3,1000,200211,1,04,000000000,1,01,202312,6,6,00,1,12,3905990,1253227,,T20,LYNCH JOHN H TTEE
010561467,IGLESIA ARCA DE SALVACION INC,,64 WATER ST STE 6,ATTLEBORO,MA,02703-2065,0000,03,3,7100,201412,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010561478,FRIENDS OF THE HONAN ALLSTON LIBRARY INC,% PAULA ALEXANDER,300 N HARVARD ST,ALLSTON,MA,02134-1530,0000,03,3,1000,200206,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,B11,
010561862,BEIT HAMIQRA MISSION,,15402 41ST AVE,FLUSHING,NY,11354-5039,0000,03,3,7000,200805,1,10,000000000,1,01,,1,1,06,0,11,,,,X21,BIBLE HOME CHURCH
010562294,CONG BAIS MAYER VYESSHAYA,% RABBI ARON LOBL,5110 19TH AVE,BROOKLYN,NY,11204-1703,0000,03,3,7000,200206,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
010562418,ADIRONDACK CENTER FOR WRITING INC,% PAUL SMITHS COLLEGE,15 BROADWAY,SARANAC LAKE,NY,12983-1727,0000,03,3,1200,200202,1,15,000000000,1,01,202406,4,4,01,0,06,243486,392685,391580,A33,
010562494,WARREN TOWNSHIP MIDDLE SCHOOL PTO,% VAISHALI AMBERKAR,100 STIRLING ROAD,WARREN,NJ,07059-0000,0000,03,3,2000,200212,1,16,000000000,1,01,202407,4,3,02,0,07,140934,48065,48065,B94,
010562775,NEW JERSEY EMERGENCY PREPAREDNESS ASSOCIATION,,PO BOX 962,MAYS LANDING,NJ,08330-0962,0000,03,3,1000,200205,1,16,000000000,1,01,202312,4,4,01,0,12,369519,391510,391510,M41,
010562891,ATLANTIC CAPE FAMILY SUPPORT ORGANIZATION INC,,950 TILTON RD STE 108,NORTHFIELD,NJ,08225-1235,0000,03,3,1000,200207,1,15,000000000,1,01,202406,4,6,01,0,06,250624,1130207,1130207,P40,
010563346,SONS OF AMVETS SQUADRON 265,% DEAN WILSON,PO BOX 212,PARISHVILLE,NY,13672-0212,0838,19,9,1000,195402,0,00,907000000,5,01,202312,0,0,02,0,12,0,0,0,,NY 265
010563707,AVELINA CHARITABLE FOUNDATION INC,% GERARD C LORUSSO,320 SOUTH ST,PLAINVILLE,MA,02762-1529,0000,03,3,1000,200203,1,04,000000000,1,01,202412,1,2,00,1,12,2002,10000,,T20,
010563715,JOSEPH CINER FOUNDATIN INC,% LEONARD NATHANSON,885 SECOND AVENUE 3RD FLOOR,NEW YORK,NY,10017-2251,0000,03,3,1000,200202,1,04,000000000,1,01,202312,4,1,00,1,12,100032,9921,,T20,
010563728,COVERED BRIDGE AFFORDABLE HOUSING CORPORATION,% DOVER HOUSING AUTHORITY,62 WHITTIER ST,DOVER,NH,03820-2946,0000,03,3,1000,200208,1,15,000000000,1,01,202312,6,4,01,0,12,1110064,222681,222681,L20,
010563865,WEST HAVEN CHURCH OF CHRIST INC,% WILLIAM BOWLING SR,PO BOX 4416,HAMDEN,CT,06514-0416,0000,03,3,7000,200409,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010563874,JEWISH ALLIANCE FOR LAW AND SOCIAL ACTION INC,,11 BEACON ST STE 722,BOSTON,MA,02108-3002,0000,03,3,1000,200207,1,16,000000000,1,01,202312,6,6,01,0,12,1425379,1348200,1313418,A99,
010563945,MILLBROOK CENTRAL SCHOOL DISTRICT EDUCATIONAL FOUNDATION INC,% MILLBROOK CENTRAL SCHOOL DISTRICT,PO BOX 453,MILLBROOK,NY,12545-0453,0000,03,3,2000,200203,1,16,000000000,1,01,202312,4,4,01,0,12,308935,222607,192316,B11,
010563957,BOUNTIFUL RESOURCES FOUNDATION INC,% KEVIN CLAWSON,14 CHESHAM WAY,FAIRPORT,NY,14450-3808,0000,03,3,1000,200202,1,04,000000000,1,01,202312,4,3,00,1,12,408072,46133,,T22,
010564298,I AM MINISTRIES AKA GLORY INTERNATIONAL CHRISTIAN CENTER,% ROGERS & CO CPAS PC,70 PARKVIEW LOOP,STATEN ISLAND,NY,10314-1663,0000,03,3,7000,200307,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
010564658,TUTUNJIAN FAMILY FOUNDATION,% JOHN P TUTUNJIAN,12 BLUFF RD,GLEN COVE,NY,11542-1762,0000,03,3,1000,200203,1,04,000000000,1,01,202312,4,1,00,1,12,103048,2403,,T22,
010564863,ANIMAL LIFE SAVERS,% BARBARA BELLINO,PO BOX 12,PALISADES PK,NJ,07650-0012,0000,03,3,1000,200312,1,15,000000000,1,01,202312,3,3,01,0,12,35073,74623,74623,D20,
010565218,GLAMOURGALS FOUNDATION INC,% RACHEL DOYLE,505 E 79TH ST,NEW YORK,NY,10075-0709,0000,03,3,1000,200305,1,15,000000000,1,01,202306,6,6,01,0,06,1739787,1513819,966476,P50,
010565223,CANTON COMMUNITY THEATRE INC,% KATHY ALFANO,19 BLACKMAN RD,CANTON,MA,02021-2314,0000,03,3,2000,200511,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,,
010565301,DEVINE HEALERS CHURCH,% NATHANIEL LAMPTEY,PO BOX 1153,MAPLEWOOD,NJ,07040-0453,0000,03,3,7000,200502,1,10,000000000,0,01,,3,3,06,0,12,,,,X21,
010565606,TIMMYS KIDS INC,% LISA BOVAT CLARK,108 MOUNTAIN VIEW DRIVE,SWANTON,VT,05488-0000,0000,03,3,1000,200210,4,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,P30,
010565816,ERIC EVANS MEMORIAL CHARITABLE FUND INC,% KEITH CARLSON,1220 FERRY RD,NISKAYUNA,NY,12309-1502,0000,03,3,2000,201606,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,B82,
010566111,SCHENECTADY COMMUNITY HOME INC,,PO BOX 2122,SCOTIA,NY,12302-0122,0000,03,3,1000,200205,1,15,000000000,1,01,202412,5,5,01,0,12,607135,548519,212799,L80,
010566395,BUILDERS BEYOND BORDERS,,66 FORT POINT STREET,NORWALK,CT,06855-1217,0000,03,3,1000,200302,1,16,000000000,1,01,202406,4,5,01,0,06,360242,590722,396605,P30,
010566453,B Z FOUNDATION,% EPSTEIN,1209 LAKEWOOD ROAD,TOMS RIVER,NJ,08753-2723,0000,03,3,1000,200205,1,04,000000000,2,01,202411,1,3,00,1,11,1476,34025,,T20,
010567018,ALLIANCE OF NEW YORK STATE YMCAS INC,% ROBERT CURLEY,33 ELK ST BSMT 2,ALBANY,NY,12207-1062,0000,04,3,3000,200211,2,00,000000000,1,01,202312,6,6,01,0,12,1205357,1088403,1088403,P012,
010567051,NORTH SHORE RUGBY FOOTBALL CLUB INC,% GUSTAVEO A DELPUERTO,8 DERBY ST,SALEM,MA,01970-5621,0000,03,3,1000,201201,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N12,
010567099,CHARLES AND VIVIAN SUKENIK PHILANTHROPIC FUND INC,% SUKENIK SEGAL AND GRAFF P C,11875 METROPOLITAN AVE,KEW GARDENS,NY,11415-2020,0000,03,3,1000,200203,1,04,000000000,1,01,202410,3,1,00,1,10,83317,8780,,T20,
